code_insee,commune,region,population_2023,part_65_plus_pct,revenu_median_uc,loyer_m2,nb_audioprothesistes_2022,nb_audioprothesistes_2026,nb_orl_liberaux_2026,lat,lon,dist_audio_km,score_v2,sans_audio_5k,prioritaire_v2,apl,dist_audio_km_v21,apl_v21
01001,L'Abergement-Clémenciat,84 - Auvergne-Rhône-Alpes,860,20.02,28270.0,12.5482292152302,0.0,0,0,46.153221643835614,4.926264794520548,4.2,30882.262070348515,False,False,79.65190400728343,4.2,77.41093066277375
01002,L'Abergement-de-Varey,84 - Auvergne-Rhône-Alpes,270,18.32,28140.0,10.6702756979567,0.0,0,0,46.00867022222222,5.42841911111111,7.0,31707.15083283629,False,False,54.96747078833396,7.0,54.76106798984798
01004,Ambérieu-en-Bugey,84 - Auvergne-Rhône-Alpes,15934,18.06,24210.0,11.9047617336867,5.0,8,1,45.9593275,5.373066375,0.0,27727.9332264545,False,False,64.43791267104932,0.0,63.757306517422876
01005,Ambérieux-en-Dombes,84 - Auvergne-Rhône-Alpes,1906,16.98,28120.0,12.1381168122086,0.0,0,0,45.99874642857143,4.9104217142857145,8.7,32338.448371134185,False,False,70.43780323254099,8.7,69.05954360314021
01006,Ambléon,84 - Auvergne-Rhône-Alpes,115,28.07,,10.4451419809757,0.0,0,0,45.74897628571429,5.598370000000001,6.9,32129.835003453256,False,False,61.33551637519905,6.9,61.33551637519907
01007,Ambronay,84 - Auvergne-Rhône-Alpes,2841,16.93,28030.0,10.818970393081,0.0,0,0,46.00298455555556,5.3637617777777775,4.9,30733.63843852187,False,False,61.86345440792886,4.9,61.466912308232466
01008,Ambutrix,84 - Auvergne-Rhône-Alpes,760,16.72,28240.0,12.6108495626184,0.0,0,0,45.93696926829268,5.331681951219513,4.1,30510.276805610887,False,False,48.82417670672196,4.1,47.40590515764449
01009,Andert-et-Condon,84 - Auvergne-Rhône-Alpes,348,25.89,28750.0,10.7816193609526,0.0,0,0,45.785965925925936,5.656892592592594,4.7,31647.59232648566,False,False,64.49819974608263,4.7,64.49819974608265
01010,Anglefort,84 - Auvergne-Rhône-Alpes,1174,16.4,27670.0,10.3422653069005,0.0,0,0,45.914470816326535,5.793995918367347,11.6,33268.0408054345,False,False,39.74772114136034,11.6,39.747721141360316
01011,,84 - Auvergne-Rhône-Alpes,415,20.08,28020.0,10.3655548822993,,0,0,46.204519347826086,5.656593695652172,6.8,31768.525406017543,False,False,57.18249590007966,6.8,57.18249590007967
01012,Aranc,84 - Auvergne-Rhône-Alpes,331,24.22,27230.0,8.40262642192609,0.0,0,0,46.00155724137932,5.505924655172414,11.3,33750.84328644961,False,False,35.18973999584069,11.3,35.18973999584069
01013,Arandas,84 - Auvergne-Rhône-Alpes,138,27.54,25070.0,9.94853843282866,0.0,0,0,45.89136451612904,5.497902258064518,11.4,33861.39136826818,False,False,36.07858604275867,11.4,35.857193247983304
01014,Arbent,84 - Auvergne-Rhône-Alpes,3555,22.5,25250.0,8.49967929895914,0.0,1,0,46.2867014,5.688256599999999,0.0,29166.606518569184,False,False,58.73778518713378,0.0,58.73778518713378
01015,Arboys en Bugey,84 - Auvergne-Rhône-Alpes,710,26.09,26670.0,10.7816193609526,0.0,0,0,45.71588840000001,5.642274799999999,5.1,31498.952451734367,False,False,56.41574524272163,5.1,56.41574524272163
01016,Arbigny,84 - Auvergne-Rhône-Alpes,462,22.1,26320.0,9.8495357215365,0.0,0,0,46.47814521126761,4.962427887323942,4.7,30832.722423742547,False,False,52.767028371333865,4.7,52.76702837133386
01017,Argis,84 - Auvergne-Rhône-Alpes,419,25.24,23400.0,8.40262642192609,0.0,0,0,45.93332755555556,5.483190444444444,9.0,33214.63410392433,False,False,45.424298615470825,9.0,45.271362999361465
01019,Armix,84 - Auvergne-Rhône-Alpes,25,30.77,,8.73509514835336,0.0,0,0,45.85648777777779,5.577963777777778,14.4,35307.33971102141,False,False,42.503884276974894,14.4,42.350948660865534
01021,Ars-sur-Formans,84 - Auvergne-Rhône-Alpes,1528,18.53,29430.0,10.0737882733076,0.0,0,0,45.9946615,4.818813499999999,4.9,31068.52910023688,False,False,82.80950924150835,4.9,80.04638150986952
01022,Artemare,84 - Auvergne-Rhône-Alpes,1139,29.54,25330.0,11.2573185635846,0.0,0,0,45.86854366666667,5.691913333333332,13.3,34938.9578085363,False,False,43.76018565576338,13.3,43.76018565576337
01023,Asnières-sur-Saône,84 - Auvergne-Rhône-Alpes,78,18.42,,9.90393815669794,0.0,0,0,46.38505249999999,4.885613571428571,7.2,31255.5120222722,False,False,75.4877115710076,7.2,75.48771157100755
01024,Attignat,84 - Auvergne-Rhône-Alpes,3409,19.22,27540.0,10.2543285429419,0.0,1,0,46.286122608695656,5.180102173913043,0.0,29263.546209154083,False,False,78.69511263488675,0.0,78.69511263488675
01025,Bâgé-Dommartin,84 - Auvergne-Rhône-Alpes,4050,16.86,27890.0,9.90393815669794,0.0,0,0,46.32324875816993,4.962397647058824,6.8,31422.208806289425,False,False,82.0504262147977,6.8,82.05042621479768
01026,Bâgé-le-Châtel,84 - Auvergne-Rhône-Alpes,971,25.57,25750.0,9.40791220508311,0.0,0,0,46.30807625,4.929889999999999,4.0,30788.298791214416,False,False,95.67544963731966,4.0,95.67544963731964
01027,Balan,84 - Auvergne-Rhône-Alpes,3077,10.09,28680.0,13.6649338707039,0.0,0,0,45.82836509433962,5.104714905660376,3.9,29907.43628656591,False,False,99.13295983265128,3.9,94.3616519961847
01028,Baneins,84 - Auvergne-Rhône-Alpes,621,17.77,27990.0,12.5482292152302,0.0,0,0,46.11640172413794,4.902186206896552,4.5,30731.345396357,False,False,75.76036253638388,4.5,73.03483452127564
01029,Beaupont,84 - Auvergne-Rhône-Alpes,734,17.71,23900.0,8.25345725651104,0.0,0,0,46.42486825688073,5.261935137614679,5.5,30856.734649105994,False,False,53.8259018893912,5.5,53.82590188939122
01030,Beauregard,84 - Auvergne-Rhône-Alpes,872,16.43,26710.0,12.3298563835934,0.0,0,0,46.00148071428572,4.75681,2.8,29703.525314550483,False,False,80.79141999051726,2.8,76.2696450981047
01031,Bellignat,84 - Auvergne-Rhône-Alpes,3525,20.7,23370.0,10.7046399230438,0.0,0,0,46.24022806451613,5.636514838709678,2.9,30474.464776945337,False,False,47.28265177352975,2.9,47.28265177352975
01032,Béligneux,84 - Auvergne-Rhône-Alpes,3535,15.31,26630.0,14.8358161991896,0.0,0,0,45.86088921568626,5.136320392156863,4.9,30569.099399967687,False,False,72.24160039939709,4.9,73.3138305088834
01033,Valserhône,84 - Auvergne-Rhône-Alpes,16712,17.1,27090.0,16.8637553118702,0.0,5,0,46.10636818181818,5.827437171717172,0.0,28547.29666911145,False,False,47.78994364158004,0.0,47.78994364158004
01034,Belley,84 - Auvergne-Rhône-Alpes,9388,26.3,24270.0,11.2916112552844,2.0,5,0,45.74920264367816,5.687095632183908,0.0,28812.6216226265,False,False,64.60770801627197,0.0,64.60770801627199
01035,Belleydoux,84 - Auvergne-Rhône-Alpes,306,19.2,28760.0,12.4138072644245,0.0,0,0,46.25156895833334,5.783557916666666,8.3,32507.72109876508,False,False,73.75181882624756,8.3,73.75181882624753
01036,,84 - Auvergne-Rhône-Alpes,1351,28.3,27580.0,10.3422653069005,,0,0,45.8930076119403,5.653442238805971,16.2,36284.76096577319,False,False,41.82050834505197,16.2,41.82050834505196
01037,Bénonces,84 - Auvergne-Rhône-Alpes,311,20.9,25760.0,9.94853843282866,0.0,0,0,45.837938615384616,5.479237538461539,6.5,31348.119227195777,False,False,50.25538012968108,6.5,49.69630697729695
01038,Bény,84 - Auvergne-Rhône-Alpes,777,21.98,27750.0,9.37580922796553,0.0,0,0,46.31818346153846,5.280448076923077,4.6,30984.46993889352,False,False,72.6529159871106,4.6,72.6529159871106
01040,Béréziat,84 - Auvergne-Rhône-Alpes,475,15.79,26710.0,9.8495357215365,0.0,0,0,46.36772933333334,5.041749833333332,7.3,31303.81368239835,False,False,81.54298469902673,7.3,81.54298469902675
01041,Bettant,84 - Auvergne-Rhône-Alpes,774,19.35,28150.0,10.8477578456594,0.0,0,0,45.9388093877551,5.3655804081632645,2.4,29984.223387278784,False,False,49.13285516709592,2.4,48.20707100855006
01042,Bey,84 - Auvergne-Rhône-Alpes,286,18.28,29040.0,10.2018684635444,0.0,0,0,46.2196028125,4.8461637500000005,5.2,31101.16459223472,False,False,75.42466118024409,5.2,73.80803991870354
01043,Beynost,84 - Auvergne-Rhône-Alpes,5198,18.68,32010.0,13.416843360198,2.0,4,0,45.83909788461538,4.99838576923077,0.0,29024.26198402653,False,False,102.40487510320048,0.0,104.02485894766046
01044,Billiat,84 - Auvergne-Rhône-Alpes,713,18.15,32290.0,10.3422653069005,0.0,0,0,46.079274000000005,5.765243454545455,5.7,31814.999624157208,False,False,44.3381681411036,5.7,44.33816814110359
01045,Birieux,84 - Auvergne-Rhône-Alpes,275,13.7,31400.0,11.8926158683093,0.0,0,0,45.95499608695652,5.038752028985506,4.8,30949.306659590577,False,False,69.96448279236732,4.8,71.49244095082838
01046,Biziat,84 - Auvergne-Rhône-Alpes,889,15.23,26980.0,10.4787483096946,0.0,0,0,46.2261668,4.9445304,10.4,32567.00070639352,False,False,75.78648507675565,10.4,75.73301789437905
01047,Blyes,84 - Auvergne-Rhône-Alpes,1401,9.3,29350.0,12.7454317236877,0.0,0,0,45.8457437037037,5.251262592592593,7.0,31115.75594802534,False,False,77.1938787945902,7.0,70.20583784012827
01049,La Boisse,84 - Auvergne-Rhône-Alpes,3449,15.81,29890.0,13.2391415974732,0.0,0,0,45.84613084745763,5.025862881355931,2.3,30011.11088154208,False,False,104.27453727848724,2.3,107.55341758317434
01050,Boissey,84 - Auvergne-Rhône-Alpes,396,12.55,26100.0,8.65710536350299,0.0,0,0,46.37279962962962,4.999858518518519,9.2,31578.22266298199,False,False,82.47965701117124,9.2,82.47965701117126
01051,Bolozon,84 - Auvergne-Rhône-Alpes,103,26.21,,10.5468799440424,0.0,0,0,46.196573518518505,5.467787037037037,12.0,33989.23681238947,False,False,86.07524290555544,12.0,86.07524290555546
01052,Bouligneux,84 - Auvergne-Rhône-Alpes,318,26.13,32530.0,10.3836449397086,0.0,0,0,46.02301030612244,4.996688979591837,4.5,32171.086737278187,False,False,74.34812744879319,4.5,69.79132096835946
01053,Bourg-en-Bresse,84 - Auvergne-Rhône-Alpes,42372,22.85,22480.0,11.5089485534738,11.0,19,1,46.20601670588235,5.248462588235294,0.0,26755.90238222946,False,False,93.93824595244772,0.0,93.88477877007111
01054,Bourg-Saint-Christophe,84 - Auvergne-Rhône-Alpes,1562,13.73,30820.0,13.7074280958845,0.0,0,0,45.887955,5.141516190476192,5.2,31125.183593516587,False,False,70.38878880576549,5.2,73.13756825699345
01056,Boyeux-Saint-Jérôme,84 - Auvergne-Rhône-Alpes,367,24.26,25220.0,8.40262642192609,0.0,0,0,46.03362970588235,5.458588088235295,10.6,33155.43470278685,False,False,59.35447336333113,10.6,59.354473363331145
01057,Boz,84 - Auvergne-Rhône-Alpes,513,16.43,27580.0,9.90393815669794,0.0,0,0,46.406635531914894,4.913695957446808,4.1,30229.303304007717,False,False,66.57028277214098,4.1,66.57028277214097
01058,Brégnier-Cordon,84 - Auvergne-Rhône-Alpes,804,21.75,27270.0,11.6921966942702,0.0,0,0,45.64065358490566,5.62043566037736,5.1,31209.881939117917,False,False,80.92957864114528,5.1,80.92957864114531
01060,Brénod,84 - Auvergne-Rhône-Alpes,576,26.62,29580.0,8.73509514835336,0.0,0,0,46.07705082191781,5.618887808219178,8.5,33263.835183489646,False,False,36.64750572588721,8.5,36.6475057258872
01061,Brens,84 - Auvergne-Rhône-Alpes,1123,21.79,28060.0,10.7816193609526,0.0,0,0,45.71387,5.6930084375,4.0,30852.388739195278,False,False,73.81644082080415,4.0,73.81644082080416
01062,,84 - Auvergne-Rhône-Alpes,1028,16.83,32350.0,13.7074280958845,,0,0,45.87044538461539,5.101885,2.8,30715.36341238139,False,False,81.29887211841852,2.8,79.36855221766527
01063,,84 - Auvergne-Rhône-Alpes,592,25.72,27540.0,10.3655548822993,,0,0,46.1655625925926,5.545632592592591,5.2,31617.23006248026,False,False,59.22875196759255,5.2,59.22875196759255
01064,Briord,84 - Auvergne-Rhône-Alpes,1119,11.28,26370.0,10.4451419809757,0.0,0,0,45.77585163636363,5.488628363636363,7.8,31034.53493750124,False,False,56.94191089873754,7.8,56.20764086035142
01065,Buellas,84 - Auvergne-Rhône-Alpes,1899,20.83,29690.0,10.2166999158374,0.0,0,0,46.212218688524594,5.144643934426231,4.0,30989.720860037734,False,False,102.1893505872807,4.0,102.13588340490413
01066,La Burbanche,84 - Auvergne-Rhône-Alpes,98,16.85,,8.73509514835336,0.0,0,0,45.864269041095895,5.544853835616439,12.4,33115.76510324663,False,False,41.32137149333918,12.4,41.16843587722982
01067,Ceignes,84 - Auvergne-Rhône-Alpes,257,9.09,29330.0,8.91097159156996,0.0,0,0,46.12334340909091,5.493525681818182,9.6,31918.681849359637,False,False,59.73196735765026,9.6,59.73196735765026
01068,Cerdon,84 - Auvergne-Rhône-Alpes,747,24.07,24700.0,8.40262642192609,0.0,0,0,46.0742856716418,5.474957164179104,13.6,34422.89337229292,False,False,63.66460068522704,13.6,63.66460068522705
01069,Certines,84 - Auvergne-Rhône-Alpes,1531,18.97,29410.0,9.57570837921538,0.0,0,0,46.13148683544304,5.2650782278481,5.8,31442.578247326303,False,False,87.42986165180864,5.8,87.37639446943203
01071,Cessy,84 - Auvergne-Rhône-Alpes,5832,10.4,47240.0,20.830651303137,0.0,0,0,46.316183333333335,6.077904583333333,7.3,34651.18361457002,True,True,111.5944904441347,7.3,111.5944904441347
01072,Ceyzériat,84 - Auvergne-Rhône-Alpes,3328,22.87,28330.0,10.1495377767546,0.0,0,0,46.18289104166666,5.318786041666667,6.0,31782.176708256524,False,False,92.91235076749192,6.0,92.8588835851153
01073,Ceyzérieu,84 - Auvergne-Rhône-Alpes,1064,28.83,27470.0,11.8043411369525,0.0,0,0,45.83460896103896,5.71373051948052,9.7,33797.23128160599,False,False,43.750625904947526,9.7,43.75062590494752
01074,Chalamont,84 - Auvergne-Rhône-Alpes,2533,19.61,26960.0,11.1789188714256,1.0,0,0,46.00744137614679,5.172662935779816,10.2,32969.05751266921,False,False,62.7346495202462,10.2,60.47039851666518
01075,Chaleins,84 - Auvergne-Rhône-Alpes,1505,13.58,27390.0,11.3905896499122,0.0,0,0,46.03441237288135,4.79839406779661,7.1,31199.82733980686,False,False,73.1361105803559,7.1,67.17663939289982
01076,Chaley,84 - Auvergne-Rhône-Alpes,129,31.78,24170.0,8.40262642192609,0.0,0,0,45.954678666666666,5.542383999999999,13.1,35200.9271865975,False,False,39.43505500850976,13.1,39.435055008509764
01077,Challes-la-Montagne,84 - Auvergne-Rhône-Alpes,184,30.27,27400.0,10.5468799440424,0.0,0,0,46.12245818181818,5.458018409090909,12.2,34857.34269294671,False,False,80.77697050233449,12.2,80.7769705023345
01078,Challex,84 - Auvergne-Rhône-Alpes,1632,17.55,49650.0,22.2662892289763,0.0,0,0,46.17374842105264,5.970879210526316,9.7,36762.14540484641,False,False,87.42998707332698,9.7,87.42998707332697
01079,Champagne-en-Valromey,84 - Auvergne-Rhône-Alpes,831,31.75,25300.0,10.3422653069005,0.0,0,0,45.930656219512194,5.689393048780487,19.9,37744.17859807411,False,False,29.18688184196668,19.9,29.186881841966688
01080,Champdor-Corcelles,84 - Auvergne-Rhône-Alpes,665,22.06,27470.0,8.73509514835336,0.0,0,0,46.03148134615385,5.584553461538461,13.6,34512.834034986736,False,False,38.15160164424452,13.6,38.15160164424452
01081,Champfromier,84 - Auvergne-Rhône-Alpes,725,21.44,29100.0,12.6913360282741,0.0,0,0,46.22296382022472,5.826576516853932,12.8,34603.153761938825,False,False,64.53620738320774,12.8,64.53620738320772
01082,Chanay,84 - Auvergne-Rhône-Alpes,574,15.65,31350.0,14.3843582398677,0.0,0,0,46.001780169491525,5.776295423728814,12.3,34272.110801334326,False,False,38.82277978029584,12.3,38.82277978029583
01083,Chaneins,84 - Auvergne-Rhône-Alpes,1046,14.22,28540.0,12.5482292152302,0.0,0,0,46.091724680851065,4.853207872340425,9.0,32266.279756804903,False,False,69.77397973835883,9.0,64.27457960091571
01084,Chanoz-Châtenay,84 - Auvergne-Rhône-Alpes,989,15.45,27380.0,10.4787483096946,0.0,0,0,46.18569402777778,5.0279175,8.6,31933.18908047017,False,False,87.08822345247049,8.6,86.97483867150687
01085,La Chapelle-du-Châtelard,84 - Auvergne-Rhône-Alpes,388,17.9,29090.0,12.4280492153858,0.0,0,0,46.07136150000001,5.0239084,7.6,32151.43956348005,False,False,69.65622520734442,7.6,66.22301035965653
01087,Charix,84 - Auvergne-Rhône-Alpes,280,21.02,29460.0,10.2598542849595,0.0,0,0,46.18443360655738,5.678506393442622,6.3,31885.03418640399,False,False,54.604759452325496,6.3,54.604759452325496
01088,Charnoz-sur-Ain,84 - Auvergne-Rhône-Alpes,951,14.22,31220.0,12.6108495626184,0.0,0,0,45.87368837209303,5.222982558139535,4.4,30855.251873402794,False,False,73.80795315045144,4.4,65.64374978523368
01089,Château-Gaillard,84 - Auvergne-Rhône-Alpes,2443,12.7,27990.0,10.6702756979567,0.0,0,2,45.96846127272728,5.302047454545455,5.6,31129.51697433047,False,False,63.938489465270806,5.6,62.673153532302685
01090,,84 - Auvergne-Rhône-Alpes,373,22.59,26650.0,10.5676702093455,,0,0,46.02760806451614,5.205102580645161,13.0,34292.30162191461,False,False,59.90454191185532,13.0,58.787804337051234
01092,Châtillon-la-Palud,84 - Auvergne-Rhône-Alpes,1698,17.37,28980.0,12.7454317236877,0.0,0,0,45.975415,5.238453235294118,7.8,32185.65143175412,False,False,58.6179559763124,7.8,56.73563602813285
01093,Châtillon-sur-Chalaronne,84 - Auvergne-Rhône-Alpes,5250,29.13,26880.0,12.0336384755977,3.0,2,0,46.12387907894736,4.959949868421052,0.0,29907.87774772045,False,False,74.09008167304935,0.0,71.51113358007498
01094,Chavannes-sur-Reyssouze,84 - Auvergne-Rhône-Alpes,726,19.14,27260.0,8.65710536350299,0.0,0,0,46.440390833333325,5.0045988333333336,5.6,30983.602039434536,False,False,65.87640662616103,5.6,65.87640662616101
01095,Nivigne et Suran,84 - Auvergne-Rhône-Alpes,820,21.9,27430.0,8.05539713969768,0.0,0,0,46.28692359550562,5.431147191011235,11.2,33494.82074602077,False,False,75.93831873424955,11.2,75.93831873424955
01096,Chaveyriat,84 - Auvergne-Rhône-Alpes,1078,16.93,26780.0,10.4787483096946,0.0,0,0,46.20135410958905,5.051506986301371,8.3,31866.299241846013,False,False,85.53163376064309,8.3,85.4781665782665
01098,Chazey-Bons,84 - Auvergne-Rhône-Alpes,1142,21.37,26860.0,11.2573185635846,0.0,0,0,45.799875957446815,5.673376595744682,5.7,31325.266882537377,False,False,43.35860037231275,5.7,43.35860037231274
01099,Chazey-sur-Ain,84 - Auvergne-Rhône-Alpes,1632,16.9,29610.0,12.7454317236877,0.0,0,0,45.89375289473684,5.255442105263158,4.6,30958.445721440752,False,False,53.86592287142136,4.6,50.10110814148826
01100,Cheignieu-la-Balme,84 - Auvergne-Rhône-Alpes,131,36.64,24420.0,11.2573185635846,0.0,0,0,45.822057547169806,5.602707924528301,10.4,34661.11555628152,False,False,39.15478105719064,10.4,39.15478105719063
01101,Chevillard,84 - Auvergne-Rhône-Alpes,149,17.11,31350.0,8.91097159156996,0.0,0,0,46.11085249999999,5.581760277777777,5.2,31281.261009212943,False,False,60.66065389538529,5.2,60.6606538953853
01102,Chevroux,84 - Auvergne-Rhône-Alpes,990,16.61,26340.0,8.65710536350299,0.0,0,0,46.3811023880597,4.962306119402985,7.0,31145.84746069198,False,False,82.42736158246257,7.0,82.42736158246257
01103,Chevry,84 - Auvergne-Rhône-Alpes,2372,8.26,51490.0,20.4053974258252,0.0,0,0,46.28425657142858,6.046511142857142,3.4,33509.95988972947,False,False,109.0522540608276,3.4,109.05225406082761
01104,Chézery-Forens,84 - Auvergne-Rhône-Alpes,433,19.5,29370.0,12.4138072644245,0.0,0,0,46.222676535433074,5.870237637795276,13.2,34595.45977331767,False,False,81.68181125993877,13.2,81.68181125993877
01105,Civrieux,84 - Auvergne-Rhône-Alpes,2016,12.39,32170.0,13.6409682468143,0.0,0,0,45.92071696969697,4.888507424242425,4.6,30964.92384914165,False,False,95.50745276440782,4.6,95.74857567310603
01106,Cize,84 - Auvergne-Rhône-Alpes,168,22.35,27090.0,9.13159408998128,0.0,0,0,46.20253807692307,5.45239576923077,13.3,34379.837269282274,False,False,79.54283179817448,13.3,79.5428317981745
01107,Cleyzieu,84 - Auvergne-Rhône-Alpes,143,22.22,26050.0,9.94853843282866,0.0,0,0,45.901186,5.431494857142857,7.4,31885.2543349744,False,False,50.64908769412079,7.4,50.02580138034682
01108,Coligny,84 - Auvergne-Rhône-Alpes,1360,29.99,26340.0,8.83375252081821,0.0,0,0,46.385199277108434,5.330841686746987,5.6,31935.50410905915,False,False,59.82442678021729,5.6,59.824426780217294
01109,Collonges,84 - Auvergne-Rhône-Alpes,2398,9.73,39130.0,18.2442701744776,0.0,0,0,46.142353050847454,5.902360508474576,7.0,33015.46583591043,False,False,76.0757320701227,7.0,76.07573207012268
01110,Colomieu,84 - Auvergne-Rhône-Alpes,159,21.15,23370.0,10.7816193609526,0.0,0,0,45.73730763157894,5.627558684210526,4.8,31263.990273793945,False,False,57.74084443661701,4.8,57.740844436617024
01111,Conand,84 - Auvergne-Rhône-Alpes,134,21.21,26750.0,9.94853843282866,0.0,0,0,45.88552130434783,5.473650434782607,9.8,32855.51176810933,False,False,39.9908944676522,9.8,39.49371533245405
01112,Condamine,84 - Auvergne-Rhône-Alpes,480,10.36,29090.0,8.73509514835336,0.0,0,0,46.10567142857143,5.557720571428571,6.6,30799.3588484508,False,False,55.90328602173419,6.6,55.90328602173419
01113,Condeissiat,84 - Auvergne-Rhône-Alpes,839,16.48,26430.0,10.2166999158374,0.0,0,0,46.15199581081082,5.0856558108108105,10.2,32510.157925077685,False,False,81.70185017142698,10.2,81.40907206826616
01114,Confort,84 - Auvergne-Rhône-Alpes,668,27.07,34310.0,12.6913360282741,0.0,0,0,46.15473058823529,5.829154313725491,5.4,33034.285132503646,False,False,70.59791123076717,5.4,70.59791123076714
01115,Confrançon,84 - Auvergne-Rhône-Alpes,1356,13.49,27070.0,10.9273031993286,0.0,0,0,46.27023230769232,5.060388333333332,6.4,30834.15778825983,False,False,93.06190272173552,6.4,93.06190272173554
01116,Contrevoz,84 - Auvergne-Rhône-Alpes,494,25.64,26500.0,10.4451419809757,0.0,0,0,45.8010911392405,5.621359367088608,7.7,32447.564715403714,False,False,53.0755214520811,7.7,53.07552145208111
01117,Conzieu,84 - Auvergne-Rhône-Alpes,155,16.56,22910.0,10.4451419809757,0.0,0,0,45.72484266666668,5.60456,7.0,31849.685674675104,False,False,65.30900414722282,7.0,65.30900414722284
01118,Corbonod,84 - Auvergne-Rhône-Alpes,1333,20.86,29700.0,14.3843582398677,0.0,0,0,45.97118734375,5.78866703125,14.0,35215.16042938945,False,False,42.98879769424007,14.0,42.988797694240056
01121,Corlier,84 - Auvergne-Rhône-Alpes,116,16.52,24890.0,8.40262642192609,0.0,0,0,46.0332015625,5.4965003125,12.6,33188.705662771754,False,False,59.35447336333113,12.6,59.354473363331145
01123,Cormoranche-sur-Saône,84 - Auvergne-Rhône-Alpes,1179,21.03,27740.0,10.2018684635444,0.0,0,0,46.23940396226416,4.832203396226415,3.7,30574.650016627093,False,False,83.43805476834322,3.7,81.8749006891793
01124,Cormoz,84 - Auvergne-Rhône-Alpes,703,20.75,26040.0,9.13159408998128,0.0,0,0,46.43295116279069,5.223790116279069,8.3,32055.990051709425,False,False,53.56701622116593,8.3,53.56701622116593
01125,Corveissiat,84 - Auvergne-Rhône-Alpes,601,18.67,27790.0,9.13159408998128,0.0,0,0,46.2524485858586,5.468060909090908,13.7,34285.670364931604,False,False,71.40618298990655,13.7,71.40618298990655
01127,Courmangoux,84 - Auvergne-Rhône-Alpes,522,25.55,26340.0,8.05539713969768,0.0,0,0,46.324009753086415,5.35061987654321,7.2,32084.758830747607,False,False,71.44828471937932,7.2,71.44828471937932
01128,Courtes,84 - Auvergne-Rhône-Alpes,289,22.03,24620.0,8.65710536350299,0.0,0,0,46.457465862068965,5.1132170689655165,14.0,34421.70499722587,False,False,59.95993294792776,14.0,59.959932947927754
01129,Crans,84 - Auvergne-Rhône-Alpes,326,21.41,30160.0,12.7454317236877,0.0,0,0,45.96790341772153,5.193603164556961,6.4,32209.29304158905,False,False,65.03668517852816,6.4,61.556315401492185
01130,,84 - Auvergne-Rhône-Alpes,2388,16.01,27510.0,9.37580922796553,,0,0,46.31295857142857,5.175372207792208,3.0,29718.69431730173,False,False,85.33182975384501,3.0,85.33182975384501
01133,Cressin-Rochefort,84 - Auvergne-Rhône-Alpes,380,22.46,27830.0,11.2573185635846,0.0,0,0,45.78524931818183,5.761902954545454,7.1,32144.07017610829,False,False,69.01344249753826,7.1,69.01344249753826
01134,Crottet,84 - Auvergne-Rhône-Alpes,1847,21.1,27830.0,9.90393815669794,0.0,0,0,46.28508646341464,4.875130609756097,2.5,30103.83043800258,False,False,77.61118642320447,2.5,77.61118642320444
01135,,84 - Auvergne-Rhône-Alpes,2416,11.25,47460.0,20.5515151039079,,0,0,46.29315892307692,5.994689846153846,5.3,33936.248011879026,False,False,101.0130938926349,5.3,101.0130938926349
01136,Cruzilles-lès-Mépillat,84 - Auvergne-Rhône-Alpes,984,16.03,28530.0,10.2018684635444,0.0,0,0,46.22473090909091,4.872928727272726,7.0,31519.134843806525,False,False,94.72099785895657,7.0,93.10437659741599
01138,Culoz,84 - Auvergne-Rhône-Alpes,3453,20.94,24900.0,12.5052567956777,0.0,0,0,45.85356104166667,5.778712083333333,12.4,33786.82738507202,False,False,50.004479251488426,12.4,50.004479251488426
01139,Curciat-Dongalon,84 - Auvergne-Rhône-Alpes,472,27.13,22990.0,8.69997139695191,0.0,0,0,46.48856594059408,5.164045346534653,14.2,35662.879067102374,False,False,39.6020423636624,14.2,39.602042363662406
01140,Curtafond,84 - Auvergne-Rhône-Alpes,825,21.09,27410.0,9.37580922796553,0.0,0,0,46.27396808823529,5.1015411764705885,4.0,30601.684850598987,False,False,89.3031929344781,4.0,89.30319293447812
01141,,84 - Auvergne-Rhône-Alpes,424,25.3,28450.0,11.2573185635846,,0,0,45.8199645945946,5.678047027027027,7.9,32846.91532665312,False,False,40.46969735202694,7.9,40.46969735202693
01142,Dagneux,84 - Auvergne-Rhône-Alpes,4778,15.59,28440.0,14.3646737744218,1.0,1,0,45.85556357142857,5.073276904761904,0.0,29523.40966246809,False,False,87.85041456488746,0.0,87.18584700645734
01143,Divonne-les-Bains,84 - Auvergne-Rhône-Alpes,10464,17.3,52680.0,25.8329744441815,3.0,5,1,46.37776974358975,6.10970858974359,0.0,33111.67186578049,False,False,104.18927382389164,0.0,104.18927382389164
01145,Dompierre-sur-Veyle,84 - Auvergne-Rhône-Alpes,1245,20.3,27350.0,10.5676702093455,0.0,0,0,46.06629395604396,5.214850549450549,11.6,33619.69289820606,False,False,73.06853696610199,11.6,72.71154570155134
01146,Dompierre-sur-Chalaronne,84 - Auvergne-Rhône-Alpes,456,16.46,27470.0,12.5482292152302,0.0,0,0,46.14024116279069,4.899946744186047,5.0,30716.69655488088,False,False,77.5489840536163,5.0,74.97003596064192
01147,Domsure,84 - Auvergne-Rhône-Alpes,554,20.1,23700.0,8.25345725651104,0.0,0,0,46.42321793478261,5.294403260869565,3.2,30254.1706726159,False,False,53.8259018893912,3.2,53.82590188939122
