code_insee,commune,region,population_2023,part_65_plus_pct,revenu_median_uc,loyer_m2,nb_audioprothesistes_2022,nb_audioprothesistes_2026,nb_orl_liberaux_2026,lat,lon,dist_audio_km,score_v2,sans_audio_5k,prioritaire_v2,apl
01001,L'Abergement-Clémenciat,84 - Auvergne-Rhône-Alpes,860,20.02,28270.0,12.5482292152302,0.0,0,0,46.153221643835614,4.926264794520548,4.2,30882.262070348515,False,False,79.65190400728343
01002,L'Abergement-de-Varey,84 - Auvergne-Rhône-Alpes,270,18.32,28140.0,10.6702756979567,0.0,0,0,46.00867022222222,5.42841911111111,7.0,31707.15083283629,False,False,54.96747078833396
01004,Ambérieu-en-Bugey,84 - Auvergne-Rhône-Alpes,15934,18.06,24210.0,11.9047617336867,5.0,8,1,45.9593275,5.373066375,0.0,27727.9332264545,False,False,64.43791267104932
01005,Ambérieux-en-Dombes,84 - Auvergne-Rhône-Alpes,1906,16.98,28120.0,12.1381168122086,0.0,0,0,45.99874642857143,4.9104217142857145,8.7,32338.448371134185,False,False,70.43780323254099
01006,Ambléon,84 - Auvergne-Rhône-Alpes,115,28.07,,10.4451419809757,0.0,0,0,45.74897628571429,5.598370000000001,6.9,32129.835003453256,False,False,61.33551637519905
01007,Ambronay,84 - Auvergne-Rhône-Alpes,2841,16.93,28030.0,10.818970393081,0.0,0,0,46.00298455555556,5.3637617777777775,4.9,30733.63843852187,False,False,61.86345440792886
01008,Ambutrix,84 - Auvergne-Rhône-Alpes,760,16.72,28240.0,12.6108495626184,0.0,0,0,45.93696926829268,5.331681951219513,4.1,30510.276805610887,False,False,48.82417670672196
01009,Andert-et-Condon,84 - Auvergne-Rhône-Alpes,348,25.89,28750.0,10.7816193609526,0.0,0,0,45.785965925925936,5.656892592592594,4.7,31647.59232648566,False,False,64.49819974608263
01010,Anglefort,84 - Auvergne-Rhône-Alpes,1174,16.4,27670.0,10.3422653069005,0.0,0,0,45.914470816326535,5.793995918367347,11.6,33268.0408054345,False,False,39.74772114136034
01011,,84 - Auvergne-Rhône-Alpes,415,20.08,28020.0,10.3655548822993,,0,0,46.204519347826086,5.656593695652172,6.8,31768.525406017543,False,False,57.18249590007966
01012,Aranc,84 - Auvergne-Rhône-Alpes,331,24.22,27230.0,8.40262642192609,0.0,0,0,46.00155724137932,5.505924655172414,11.3,33750.84328644961,False,False,35.18973999584069
01013,Arandas,84 - Auvergne-Rhône-Alpes,138,27.54,25070.0,9.94853843282866,0.0,0,0,45.89136451612904,5.497902258064518,11.4,33861.39136826818,False,False,36.07858604275867
01014,Arbent,84 - Auvergne-Rhône-Alpes,3555,22.5,25250.0,8.49967929895914,0.0,1,0,46.2867014,5.688256599999999,0.0,29166.606518569184,False,False,58.73778518713378
01015,Arboys en Bugey,84 - Auvergne-Rhône-Alpes,710,26.09,26670.0,10.7816193609526,0.0,0,0,45.71588840000001,5.642274799999999,5.1,31498.952451734367,False,False,56.41574524272163
01016,Arbigny,84 - Auvergne-Rhône-Alpes,462,22.1,26320.0,9.8495357215365,0.0,0,0,46.47814521126761,4.962427887323942,4.7,30832.722423742547,False,False,52.767028371333865
01017,Argis,84 - Auvergne-Rhône-Alpes,419,25.24,23400.0,8.40262642192609,0.0,0,0,45.93332755555556,5.483190444444444,9.0,33214.63410392433,False,False,45.424298615470825
01019,Armix,84 - Auvergne-Rhône-Alpes,25,30.77,,8.73509514835336,0.0,0,0,45.85648777777779,5.577963777777778,14.4,35307.33971102141,False,False,42.503884276974894
01021,Ars-sur-Formans,84 - Auvergne-Rhône-Alpes,1528,18.53,29430.0,10.0737882733076,0.0,0,0,45.9946615,4.818813499999999,4.9,31068.529100236876,False,False,82.80950924150835
01022,Artemare,84 - Auvergne-Rhône-Alpes,1139,29.54,25330.0,11.2573185635846,0.0,0,0,45.86854366666667,5.691913333333332,13.3,34938.9578085363,False,False,43.76018565576338
01023,Asnières-sur-Saône,84 - Auvergne-Rhône-Alpes,78,18.42,,9.90393815669794,0.0,0,0,46.38505249999999,4.885613571428571,7.2,31255.5120222722,False,False,75.4877115710076
01024,Attignat,84 - Auvergne-Rhône-Alpes,3409,19.22,27540.0,10.2543285429419,0.0,1,0,46.286122608695656,5.180102173913043,0.0,29263.546209154083,False,False,78.69511263488675
01025,Bâgé-Dommartin,84 - Auvergne-Rhône-Alpes,4050,16.86,27890.0,9.90393815669794,0.0,0,0,46.32324875816993,4.962397647058824,6.8,31422.208806289425,False,False,82.0504262147977
01026,Bâgé-le-Châtel,84 - Auvergne-Rhône-Alpes,971,25.57,25750.0,9.40791220508311,0.0,0,0,46.30807625,4.929889999999999,4.0,30788.298791214416,False,False,95.67544963731966
01027,Balan,84 - Auvergne-Rhône-Alpes,3077,10.09,28680.0,13.6649338707039,0.0,0,0,45.828365094339624,5.1047149056603764,3.9,29907.43628656591,False,False,99.13295983265127
01028,Baneins,84 - Auvergne-Rhône-Alpes,621,17.77,27990.0,12.5482292152302,0.0,0,0,46.116401724137944,4.902186206896552,4.5,30731.345396357,False,False,75.76036253638388
01029,Beaupont,84 - Auvergne-Rhône-Alpes,734,17.71,23900.0,8.25345725651104,0.0,0,0,46.42486825688073,5.261935137614679,5.5,30856.734649105994,False,False,53.825901889391204
01030,Beauregard,84 - Auvergne-Rhône-Alpes,872,16.43,26710.0,12.3298563835934,0.0,0,0,46.00148071428572,4.75681,2.8,29703.525314550483,False,False,80.79141999051726
01031,Bellignat,84 - Auvergne-Rhône-Alpes,3525,20.7,23370.0,10.7046399230438,0.0,0,0,46.240228064516124,5.636514838709678,2.9,30474.464776945337,False,False,47.28265177352975
01032,Béligneux,84 - Auvergne-Rhône-Alpes,3535,15.31,26630.0,14.8358161991896,0.0,0,0,45.860889215686264,5.136320392156863,4.9,30569.099399967687,False,False,72.24160039939709
01033,Valserhône,84 - Auvergne-Rhône-Alpes,16712,17.1,27090.0,16.8637553118702,0.0,5,0,46.10636818181818,5.827437171717172,0.0,28547.29666911145,False,False,47.78994364158004
01034,Belley,84 - Auvergne-Rhône-Alpes,9388,26.3,24270.0,11.2916112552844,2.0,5,0,45.74920264367816,5.687095632183908,0.0,28812.6216226265,False,False,64.60770801627197
01035,Belleydoux,84 - Auvergne-Rhône-Alpes,306,19.2,28760.0,12.4138072644245,0.0,0,0,46.25156895833334,5.783557916666666,8.3,32507.721098765076,False,False,73.75181882624756
01036,,84 - Auvergne-Rhône-Alpes,1351,28.3,27580.0,10.3422653069005,,0,0,45.8930076119403,5.653442238805971,16.2,36284.76096577319,False,False,41.82050834505197
01037,Bénonces,84 - Auvergne-Rhône-Alpes,311,20.9,25760.0,9.94853843282866,0.0,0,0,45.837938615384616,5.479237538461539,6.5,31348.119227195777,False,False,50.25538012968108
01038,Bény,84 - Auvergne-Rhône-Alpes,777,21.98,27750.0,9.37580922796553,0.0,0,0,46.31818346153846,5.280448076923077,4.6,30984.46993889352,False,False,72.6529159871106
01040,Béréziat,84 - Auvergne-Rhône-Alpes,475,15.79,26710.0,9.8495357215365,0.0,0,0,46.36772933333334,5.041749833333332,7.3,31303.81368239835,False,False,81.54298469902673
01041,Bettant,84 - Auvergne-Rhône-Alpes,774,19.35,28150.0,10.8477578456594,0.0,0,0,45.9388093877551,5.3655804081632645,2.4,29984.223387278784,False,False,49.13285516709592
01042,Bey,84 - Auvergne-Rhône-Alpes,286,18.28,29040.0,10.2018684635444,0.0,0,0,46.2196028125,4.8461637500000005,5.2,31101.164592234716,False,False,75.42466118024409
01043,Beynost,84 - Auvergne-Rhône-Alpes,5198,18.68,32010.0,13.416843360198,2.0,4,0,45.839097884615384,4.99838576923077,0.0,29024.26198402653,False,False,102.40487510320048
01044,Billiat,84 - Auvergne-Rhône-Alpes,713,18.15,32290.0,10.3422653069005,0.0,0,0,46.079274000000005,5.7652434545454545,5.7,31814.999624157208,False,False,44.338168141103594
01045,Birieux,84 - Auvergne-Rhône-Alpes,275,13.7,31400.0,11.8926158683093,0.0,0,0,45.95499608695652,5.038752028985506,4.8,30949.306659590577,False,False,69.96448279236732
01046,Biziat,84 - Auvergne-Rhône-Alpes,889,15.23,26980.0,10.4787483096946,0.0,0,0,46.2261668,4.9445304,10.4,32567.00070639352,False,False,75.78648507675565
01047,Blyes,84 - Auvergne-Rhône-Alpes,1401,9.3,29350.0,12.7454317236877,0.0,0,0,45.845743703703704,5.251262592592593,7.0,31115.75594802534,False,False,77.1938787945902
01049,La Boisse,84 - Auvergne-Rhône-Alpes,3449,15.81,29890.0,13.2391415974732,0.0,0,0,45.84613084745763,5.025862881355931,2.3,30011.11088154208,False,False,104.27453727848723
01050,Boissey,84 - Auvergne-Rhône-Alpes,396,12.55,26100.0,8.65710536350299,0.0,0,0,46.37279962962962,4.9998585185185185,9.2,31578.22266298199,False,False,82.47965701117124
01051,Bolozon,84 - Auvergne-Rhône-Alpes,103,26.21,,10.5468799440424,0.0,0,0,46.196573518518505,5.467787037037037,12.0,33989.23681238947,False,False,86.07524290555544
01052,Bouligneux,84 - Auvergne-Rhône-Alpes,318,26.13,32530.0,10.3836449397086,0.0,0,0,46.02301030612244,4.996688979591837,4.5,32171.086737278187,False,False,74.34812744879319
01053,Bourg-en-Bresse,84 - Auvergne-Rhône-Alpes,42372,22.85,22480.0,11.5089485534738,11.0,19,1,46.20601670588235,5.248462588235294,0.0,26755.90238222946,False,False,93.93824595244773
01054,Bourg-Saint-Christophe,84 - Auvergne-Rhône-Alpes,1562,13.73,30820.0,13.7074280958845,0.0,0,0,45.887955,5.1415161904761915,5.2,31125.183593516587,False,False,70.38878880576549
01056,Boyeux-Saint-Jérôme,84 - Auvergne-Rhône-Alpes,367,24.26,25220.0,8.40262642192609,0.0,0,0,46.03362970588235,5.458588088235295,10.6,33155.43470278685,False,False,59.35447336333113
01057,Boz,84 - Auvergne-Rhône-Alpes,513,16.43,27580.0,9.90393815669794,0.0,0,0,46.406635531914894,4.913695957446808,4.1,30229.303304007713,False,False,66.57028277214098
01058,Brégnier-Cordon,84 - Auvergne-Rhône-Alpes,804,21.75,27270.0,11.6921966942702,0.0,0,0,45.64065358490566,5.6204356603773595,5.1,31209.881939117913,False,False,80.92957864114528
01060,Brénod,84 - Auvergne-Rhône-Alpes,576,26.62,29580.0,8.73509514835336,0.0,0,0,46.07705082191781,5.618887808219178,8.5,33263.835183489646,False,False,36.64750572588721
01061,Brens,84 - Auvergne-Rhône-Alpes,1123,21.79,28060.0,10.7816193609526,0.0,0,0,45.71387,5.6930084375,4.0,30852.388739195274,False,False,73.81644082080415
01062,,84 - Auvergne-Rhône-Alpes,1028,16.83,32350.0,13.7074280958845,,0,0,45.87044538461539,5.101885,2.8,30715.36341238139,False,False,81.29887211841852
01063,,84 - Auvergne-Rhône-Alpes,592,25.72,27540.0,10.3655548822993,,0,0,46.1655625925926,5.545632592592591,5.2,31617.23006248026,False,False,59.22875196759255
01064,Briord,84 - Auvergne-Rhône-Alpes,1119,11.28,26370.0,10.4451419809757,0.0,0,0,45.77585163636363,5.488628363636363,7.8,31034.53493750124,False,False,56.94191089873754
01065,Buellas,84 - Auvergne-Rhône-Alpes,1899,20.83,29690.0,10.2166999158374,0.0,0,0,46.212218688524594,5.144643934426231,4.0,30989.720860037738,False,False,102.1893505872807
01066,La Burbanche,84 - Auvergne-Rhône-Alpes,98,16.85,,8.73509514835336,0.0,0,0,45.864269041095895,5.544853835616439,12.4,33115.76510324663,False,False,41.32137149333918
01067,Ceignes,84 - Auvergne-Rhône-Alpes,257,9.09,29330.0,8.91097159156996,0.0,0,0,46.12334340909091,5.493525681818182,9.6,31918.681849359633,False,False,59.73196735765026
01068,Cerdon,84 - Auvergne-Rhône-Alpes,747,24.07,24700.0,8.40262642192609,0.0,0,0,46.074285671641796,5.474957164179104,13.6,34422.89337229292,False,False,63.66460068522704
01069,Certines,84 - Auvergne-Rhône-Alpes,1531,18.97,29410.0,9.57570837921538,0.0,0,0,46.131486835443035,5.2650782278481,5.8,31442.578247326303,False,False,87.42986165180864
01071,Cessy,84 - Auvergne-Rhône-Alpes,5832,10.4,47240.0,20.830651303137,0.0,0,0,46.316183333333335,6.077904583333333,7.3,34651.18361457002,True,True,111.5944904441347
01072,Ceyzériat,84 - Auvergne-Rhône-Alpes,3328,22.87,28330.0,10.1495377767546,0.0,0,0,46.182891041666664,5.318786041666667,6.0,31782.176708256524,False,False,92.91235076749192
01073,Ceyzérieu,84 - Auvergne-Rhône-Alpes,1064,28.83,27470.0,11.8043411369525,0.0,0,0,45.83460896103896,5.71373051948052,9.7,33797.23128160599,False,False,43.750625904947526
01074,Chalamont,84 - Auvergne-Rhône-Alpes,2533,19.61,26960.0,11.1789188714256,1.0,0,0,46.00744137614679,5.172662935779816,10.2,32969.05751266921,False,False,62.7346495202462
01075,Chaleins,84 - Auvergne-Rhône-Alpes,1505,13.58,27390.0,11.3905896499122,0.0,0,0,46.03441237288135,4.79839406779661,7.1,31199.82733980686,False,False,73.1361105803559
01076,Chaley,84 - Auvergne-Rhône-Alpes,129,31.78,24170.0,8.40262642192609,0.0,0,0,45.954678666666666,5.542383999999999,13.1,35200.9271865975,False,False,39.435055008509764
01077,Challes-la-Montagne,84 - Auvergne-Rhône-Alpes,184,30.27,27400.0,10.5468799440424,0.0,0,0,46.12245818181818,5.458018409090909,12.2,34857.34269294671,False,False,80.77697050233449
01078,Challex,84 - Auvergne-Rhône-Alpes,1632,17.55,49650.0,22.2662892289763,0.0,0,0,46.173748421052636,5.970879210526316,9.7,36762.14540484641,False,False,87.42998707332698
01079,Champagne-en-Valromey,84 - Auvergne-Rhône-Alpes,831,31.75,25300.0,10.3422653069005,0.0,0,0,45.930656219512194,5.689393048780487,19.9,37744.17859807411,False,False,29.18688184196668
01080,Champdor-Corcelles,84 - Auvergne-Rhône-Alpes,665,22.06,27470.0,8.73509514835336,0.0,0,0,46.03148134615385,5.584553461538461,13.6,34512.834034986736,False,False,38.15160164424452
01081,Champfromier,84 - Auvergne-Rhône-Alpes,725,21.44,29100.0,12.6913360282741,0.0,0,0,46.22296382022472,5.826576516853932,12.8,34603.153761938825,False,False,64.53620738320774
01082,Chanay,84 - Auvergne-Rhône-Alpes,574,15.65,31350.0,14.3843582398677,0.0,0,0,46.001780169491525,5.776295423728814,12.3,34272.110801334326,False,False,38.82277978029584
01083,Chaneins,84 - Auvergne-Rhône-Alpes,1046,14.22,28540.0,12.5482292152302,0.0,0,0,46.091724680851065,4.853207872340425,9.0,32266.279756804903,False,False,69.77397973835883
01084,Chanoz-Châtenay,84 - Auvergne-Rhône-Alpes,989,15.45,27380.0,10.4787483096946,0.0,0,0,46.18569402777778,5.0279175,8.6,31933.18908047017,False,False,87.08822345247049
01085,La Chapelle-du-Châtelard,84 - Auvergne-Rhône-Alpes,388,17.9,29090.0,12.4280492153858,0.0,0,0,46.07136150000001,5.0239084,7.6,32151.439563480046,False,False,69.65622520734442
01087,Charix,84 - Auvergne-Rhône-Alpes,280,21.02,29460.0,10.2598542849595,0.0,0,0,46.184433606557384,5.678506393442622,6.3,31885.03418640399,False,False,54.604759452325496
01088,Charnoz-sur-Ain,84 - Auvergne-Rhône-Alpes,951,14.22,31220.0,12.6108495626184,0.0,0,0,45.87368837209303,5.222982558139535,4.4,30855.251873402794,False,False,73.80795315045144
01089,Château-Gaillard,84 - Auvergne-Rhône-Alpes,2443,12.7,27990.0,10.6702756979567,0.0,0,2,45.968461272727275,5.302047454545455,5.6,31129.51697433047,False,False,63.938489465270806
01090,,84 - Auvergne-Rhône-Alpes,373,22.59,26650.0,10.5676702093455,,0,0,46.02760806451614,5.205102580645161,13.0,34292.30162191461,False,False,59.90454191185532
01092,Châtillon-la-Palud,84 - Auvergne-Rhône-Alpes,1698,17.37,28980.0,12.7454317236877,0.0,0,0,45.975415,5.238453235294118,7.8,32185.65143175412,False,False,58.617955976312395
01093,Châtillon-sur-Chalaronne,84 - Auvergne-Rhône-Alpes,5250,29.13,26880.0,12.0336384755977,3.0,2,0,46.12387907894736,4.9599498684210515,0.0,29907.87774772045,False,False,74.09008167304935
01094,Chavannes-sur-Reyssouze,84 - Auvergne-Rhône-Alpes,726,19.14,27260.0,8.65710536350299,0.0,0,0,46.440390833333325,5.0045988333333336,5.6,30983.602039434536,False,False,65.87640662616103
01095,Nivigne et Suran,84 - Auvergne-Rhône-Alpes,820,21.9,27430.0,8.05539713969768,0.0,0,0,46.28692359550562,5.431147191011235,11.2,33494.82074602077,False,False,75.93831873424955
01096,Chaveyriat,84 - Auvergne-Rhône-Alpes,1078,16.93,26780.0,10.4787483096946,0.0,0,0,46.20135410958905,5.051506986301371,8.3,31866.299241846013,False,False,85.53163376064309
01098,Chazey-Bons,84 - Auvergne-Rhône-Alpes,1142,21.37,26860.0,11.2573185635846,0.0,0,0,45.799875957446815,5.673376595744682,5.7,31325.266882537377,False,False,43.35860037231275
01099,Chazey-sur-Ain,84 - Auvergne-Rhône-Alpes,1632,16.9,29610.0,12.7454317236877,0.0,0,0,45.89375289473684,5.255442105263158,4.6,30958.445721440752,False,False,53.865922871421354
01100,Cheignieu-la-Balme,84 - Auvergne-Rhône-Alpes,131,36.64,24420.0,11.2573185635846,0.0,0,0,45.822057547169806,5.602707924528301,10.4,34661.11555628152,False,False,39.15478105719064
01101,Chevillard,84 - Auvergne-Rhône-Alpes,149,17.11,31350.0,8.91097159156996,0.0,0,0,46.11085249999999,5.581760277777777,5.2,31281.261009212943,False,False,60.66065389538529
01102,Chevroux,84 - Auvergne-Rhône-Alpes,990,16.61,26340.0,8.65710536350299,0.0,0,0,46.3811023880597,4.962306119402985,7.0,31145.84746069198,False,False,82.42736158246257
01103,Chevry,84 - Auvergne-Rhône-Alpes,2372,8.26,51490.0,20.4053974258252,0.0,0,0,46.28425657142858,6.046511142857142,3.4,33509.95988972947,False,False,109.05225406082761
01104,Chézery-Forens,84 - Auvergne-Rhône-Alpes,433,19.5,29370.0,12.4138072644245,0.0,0,0,46.222676535433074,5.870237637795276,13.2,34595.45977331767,False,False,81.68181125993877
01105,Civrieux,84 - Auvergne-Rhône-Alpes,2016,12.39,32170.0,13.6409682468143,0.0,0,0,45.92071696969697,4.888507424242425,4.6,30964.923849141655,False,False,95.50745276440782
01106,Cize,84 - Auvergne-Rhône-Alpes,168,22.35,27090.0,9.13159408998128,0.0,0,0,46.20253807692307,5.45239576923077,13.3,34379.837269282274,False,False,79.54283179817448
01107,Cleyzieu,84 - Auvergne-Rhône-Alpes,143,22.22,26050.0,9.94853843282866,0.0,0,0,45.901185999999996,5.431494857142857,7.4,31885.254334974397,False,False,50.64908769412079
01108,Coligny,84 - Auvergne-Rhône-Alpes,1360,29.99,26340.0,8.83375252081821,0.0,0,0,46.385199277108434,5.330841686746987,5.6,31935.50410905915,False,False,59.82442678021729
01109,Collonges,84 - Auvergne-Rhône-Alpes,2398,9.73,39130.0,18.2442701744776,0.0,0,0,46.142353050847454,5.902360508474576,7.0,33015.46583591043,False,False,76.0757320701227
01110,Colomieu,84 - Auvergne-Rhône-Alpes,159,21.15,23370.0,10.7816193609526,0.0,0,0,45.73730763157894,5.627558684210526,4.8,31263.990273793945,False,False,57.74084443661701
01111,Conand,84 - Auvergne-Rhône-Alpes,134,21.21,26750.0,9.94853843282866,0.0,0,0,45.885521304347826,5.473650434782607,9.8,32855.51176810933,False,False,39.9908944676522
01112,Condamine,84 - Auvergne-Rhône-Alpes,480,10.36,29090.0,8.73509514835336,0.0,0,0,46.105671428571426,5.557720571428571,6.6,30799.3588484508,False,False,55.90328602173419
01113,Condeissiat,84 - Auvergne-Rhône-Alpes,839,16.48,26430.0,10.2166999158374,0.0,0,0,46.15199581081082,5.0856558108108105,10.2,32510.157925077685,False,False,81.70185017142698
01114,Confort,84 - Auvergne-Rhône-Alpes,668,27.07,34310.0,12.6913360282741,0.0,0,0,46.15473058823529,5.829154313725491,5.4,33034.285132503646,False,False,70.59791123076717
01115,Confrançon,84 - Auvergne-Rhône-Alpes,1356,13.49,27070.0,10.9273031993286,0.0,0,0,46.27023230769232,5.060388333333332,6.4,30834.15778825983,False,False,93.06190272173552
01116,Contrevoz,84 - Auvergne-Rhône-Alpes,494,25.64,26500.0,10.4451419809757,0.0,0,0,45.8010911392405,5.6213593670886075,7.7,32447.564715403714,False,False,53.0755214520811
01117,Conzieu,84 - Auvergne-Rhône-Alpes,155,16.56,22910.0,10.4451419809757,0.0,0,0,45.724842666666675,5.60456,7.0,31849.685674675104,False,False,65.30900414722282
01118,Corbonod,84 - Auvergne-Rhône-Alpes,1333,20.86,29700.0,14.3843582398677,0.0,0,0,45.97118734375,5.78866703125,14.0,35215.16042938945,False,False,42.98879769424007
01121,Corlier,84 - Auvergne-Rhône-Alpes,116,16.52,24890.0,8.40262642192609,0.0,0,0,46.0332015625,5.4965003125,12.6,33188.705662771754,False,False,59.35447336333113
01123,Cormoranche-sur-Saône,84 - Auvergne-Rhône-Alpes,1179,21.03,27740.0,10.2018684635444,0.0,0,0,46.239403962264156,4.832203396226415,3.7,30574.650016627093,False,False,83.43805476834322
01124,Cormoz,84 - Auvergne-Rhône-Alpes,703,20.75,26040.0,9.13159408998128,0.0,0,0,46.432951162790694,5.223790116279069,8.3,32055.990051709425,False,False,53.56701622116593
01125,Corveissiat,84 - Auvergne-Rhône-Alpes,601,18.67,27790.0,9.13159408998128,0.0,0,0,46.252448585858595,5.468060909090908,13.7,34285.670364931604,False,False,71.40618298990655
01127,Courmangoux,84 - Auvergne-Rhône-Alpes,522,25.55,26340.0,8.05539713969768,0.0,0,0,46.324009753086415,5.35061987654321,7.2,32084.758830747607,False,False,71.44828471937932
01128,Courtes,84 - Auvergne-Rhône-Alpes,289,22.03,24620.0,8.65710536350299,0.0,0,0,46.457465862068965,5.1132170689655165,14.0,34421.70499722587,False,False,59.959932947927754
01129,Crans,84 - Auvergne-Rhône-Alpes,326,21.41,30160.0,12.7454317236877,0.0,0,0,45.96790341772153,5.193603164556961,6.4,32209.293041589055,False,False,65.03668517852816
01130,,84 - Auvergne-Rhône-Alpes,2388,16.01,27510.0,9.37580922796553,,0,0,46.31295857142857,5.175372207792208,3.0,29718.694317301735,False,False,85.33182975384501
01133,Cressin-Rochefort,84 - Auvergne-Rhône-Alpes,380,22.46,27830.0,11.2573185635846,0.0,0,0,45.785249318181826,5.761902954545454,7.1,32144.07017610829,False,False,69.01344249753826
01134,Crottet,84 - Auvergne-Rhône-Alpes,1847,21.1,27830.0,9.90393815669794,0.0,0,0,46.285086463414636,4.875130609756097,2.5,30103.83043800258,False,False,77.61118642320447
01135,,84 - Auvergne-Rhône-Alpes,2416,11.25,47460.0,20.5515151039079,,0,0,46.29315892307692,5.994689846153846,5.3,33936.248011879026,False,False,101.0130938926349
01136,Cruzilles-lès-Mépillat,84 - Auvergne-Rhône-Alpes,984,16.03,28530.0,10.2018684635444,0.0,0,0,46.22473090909091,4.872928727272726,7.0,31519.134843806525,False,False,94.72099785895655
01138,Culoz,84 - Auvergne-Rhône-Alpes,3453,20.94,24900.0,12.5052567956777,0.0,0,0,45.85356104166667,5.778712083333333,12.4,33786.82738507202,False,False,50.004479251488426
01139,Curciat-Dongalon,84 - Auvergne-Rhône-Alpes,472,27.13,22990.0,8.69997139695191,0.0,0,0,46.48856594059408,5.164045346534653,14.2,35662.879067102374,False,False,39.6020423636624
01140,Curtafond,84 - Auvergne-Rhône-Alpes,825,21.09,27410.0,9.37580922796553,0.0,0,0,46.27396808823529,5.1015411764705885,4.0,30601.684850598987,False,False,89.3031929344781
01141,,84 - Auvergne-Rhône-Alpes,424,25.3,28450.0,11.2573185635846,,0,0,45.819964594594595,5.678047027027027,7.9,32846.91532665312,False,False,40.46969735202694
01142,Dagneux,84 - Auvergne-Rhône-Alpes,4778,15.59,28440.0,14.3646737744218,1.0,1,0,45.85556357142857,5.073276904761904,0.0,29523.40966246809,False,False,87.85041456488746
01143,Divonne-les-Bains,84 - Auvergne-Rhône-Alpes,10464,17.3,52680.0,25.8329744441815,3.0,5,1,46.377769743589745,6.10970858974359,0.0,33111.67186578049,False,False,104.18927382389164
01145,Dompierre-sur-Veyle,84 - Auvergne-Rhône-Alpes,1245,20.3,27350.0,10.5676702093455,0.0,0,0,46.06629395604396,5.214850549450549,11.6,33619.69289820606,False,False,73.06853696610199
01146,Dompierre-sur-Chalaronne,84 - Auvergne-Rhône-Alpes,456,16.46,27470.0,12.5482292152302,0.0,0,0,46.140241162790694,4.899946744186047,5.0,30716.696554880877,False,False,77.5489840536163
01147,Domsure,84 - Auvergne-Rhône-Alpes,554,20.1,23700.0,8.25345725651104,0.0,0,0,46.42321793478261,5.294403260869565,3.2,30254.1706726159,False,False,53.825901889391204
01148,Dortan,84 - Auvergne-Rhône-Alpes,2074,20.26,25940.0,8.49967929895914,0.0,0,0,46.31355657142857,5.644183714285714,4.5,30445.091809231417,False,False,58.02572432006696
01149,Douvres,84 - Auvergne-Rhône-Alpes,1104,17.79,31380.0,11.7042489920123,0.0,0,0,45.984912051282045,5.374517692307692,2.8,30549.826333142446,False,False,59.38983352583975
01150,Drom,84 - Auvergne-Rhône-Alpes,215,13.08,28260.0,9.13159408998128,0.0,0,0,46.221290526315784,5.365076052631578,8.7,31799.15766357574,False,False,92.49224818091083
01151,Druillat,84 - Auvergne-Rhône-Alpes,1129,23.75,28080.0,10.5676702093455,0.0,0,0,46.067000606060596,5.296210202020202,13.1,34680.09723460511,False,False,74.78424328627665
01152,Échallon,84 - Auvergne-Rhône-Alpes,784,18.35,31320.0,12.6913360282741,0.0,0,0,46.22516737704919,5.73667131147541,7.8,32647.508901848974,False,False,60.925007795171275
01153,Échenevex,84 - Auvergne-Rhône-Alpes,2328,11.39,54700.0,22.9805859579953,0.0,0,0,46.316965857142854,6.015878142857143,7.1,35951.639232467765,False,False,113.58621634457663
01155,Évosges,84 - Auvergne-Rhône-Alpes,142,21.83,29230.0,8.40262642192609,0.0,0,0,45.96089736842106,5.499277894736841,9.8,33228.770153501595,False,False,42.487509843079664
01156,,84 - Auvergne-Rhône-Alpes,934,16.64,30280.0,12.7454317236877,,0,0,45.907701754385954,5.12309245614035,6.0,31594.91772786934,False,False,59.928805785681746
01157,Fareins,84 - Auvergne-Rhône-Alpes,2533,20.48,30720.0,12.0001327462397,0.0,0,0,46.02208934782609,4.764801956521739,5.1,31658.117627350606,False,False,82.28112584730117
01158,Farges,84 - Auvergne-Rhône-Alpes,1082,12.12,41680.0,20.06635999994,0.0,0,0,46.16314412698412,5.910355873015873,9.0,34550.279912570244,False,False,85.33692127032319
01159,Feillens,84 - Auvergne-Rhône-Alpes,3411,20.62,27670.0,11.3120684162853,0.0,0,0,46.33615682539683,4.887648888888889,3.3,30435.235028107534,False,False,81.85431154105396
01160,Ferney-Voltaire,84 - Auvergne-Rhône-Alpes,12094,12.42,29500.0,29.4545844234294,3.0,4,0,46.25368914285715,6.106476571428572,0.0,29246.18343432789,False,False,102.72416213675929
01162,Flaxieu,84 - Auvergne-Rhône-Alpes,71,21.54,,11.8043411369525,0.0,0,0,45.81226379310344,5.7435762068965515,8.3,32109.679924003594,False,False,52.5801268274453
01163,Foissiat,84 - Auvergne-Rhône-Alpes,2034,23.24,27230.0,9.24330556067515,0.0,0,0,46.378864621848734,5.181596470588235,8.1,32427.981107597872,False,False,83.79619268068582
01165,Francheleins,84 - Auvergne-Rhône-Alpes,1597,14.81,29440.0,10.0737882733076,0.0,0,0,46.071406,4.816826,7.5,31738.521324424102,False,False,67.83368132945557
01166,Frans,84 - Auvergne-Rhône-Alpes,2582,16.1,29930.0,12.0001327462397,0.0,0,0,45.992693870967734,4.777011290322581,2.2,29934.78201572071,False,False,80.91340536099787
